title,year,doi
"Agency, Firm Growth, and Managerial Turnover: Agency, Firm Growth, and Managerial Turnover",2018,10.1111/JOFI.12583
An Experimental Study of Bond Market Pricing,2018,10.1111/JOFI.12695
Is Proprietary Trading Detrimental to Retail Investors?: Is Proprietary Trading Detrimental to Retail Investors?,2018,10.1111/jofi.12609
Is Sell-Side Research More Valuable in Bad Times?,2014,10.1111/JOFI.12611
"Real Options Models of the Firm, Capacity Overhang, and the Cross-Section of Stock Returns",2018,10.1111/JOFI.12617
On the Asset Allocation of a Default Pension Fund: On the Asset Allocation of a Default Pension Fund,2018,10.1111/JOFI.12697
Unscheduled News and Market Dynamics: Unscheduled News and Market Dynamics,2018,10.1111/JOFI.12717
Can Taxes Shape an Industry? Evidence from the Implementation of the “Amazon Tax”,2018,10.1111/JOFI.12687
Option Mispricing around Nontrading Periods: Option Mispricing around Nontrading Periods,2018,10.1111/JOFI.12603
Collateral Constraints and the Law of One Price: An Experiment,2018,10.1111/JOFI.12722
Noncognitive Abilities and Financial Delinquency: The Role of Self-Efficacy in Avoiding Financial Distress: Noncognitive Abilities and Financial Delinquency,2018,10.1111/JOFI.12724
Personal Lending Relationships: Personal Lending Relationships,2018,10.1111/JOFI.12589
Belief Dispersion in the Stock Market: Belief Dispersion in the Stock Market,2018,10.1111/jofi.12618
Institutional and Legal Context in Natural Experiments: The Case of State Antitakeover Laws: Institutional and Legal Context in Natural Experiments,2018,10.1111/JOFI.12600
The Paradox of Financial Fire Sales: The Role of Arbitrage Capital in Determining Liquidity: The Paradox of Financial Fire Sales,2018,10.1111/JOFI.12584
A Tough Act to Follow: Contrast Effects in Financial Markets: A Tough Act to Follow,2018,10.1111/JOFI.12685
The Leverage Ratchet Effect: Leverage Ratchet Effect,2018,10.1111/JOFI.12588
Do Rare Events Explain Cdx Tranche Spreads?,2016,10.1111/JOFI.12705
Anomalies and News: Anomalies and News,2018,10.1111/JOFI.12718
The Impact of Bank Credit on Labor Reallocation and Aggregate Industry Productivity,2018,10.1111/JOFI.12726
Does Herding Behavior Reveal Skill? An Analysis of Mutual Fund Performance: Does Herding Behavior Reveal Skill?,2018,10.1111/JOFI.12699
Short-Selling Risk: Short-Selling Risk,2018,10.1111/JOFI.12601
Optimal Debt and Profitability in the Tradeoff Theory,2015,10.1111/JOFI.12590
Quid Pro Quo? What Factors Influence IPO Allocations to Investors?: What Factors Influence IPO Allocations to Investors?,2018,10.1111/JOFI.12703
Currency Risk Factors in a Recursive Multicountry Economy,2016,10.1111/JOFI.12720
Homeowner Borrowing and Housing Collateral: New Evidence from Expiring Price Controls: Homeowner Borrowing and Housing Collateral,2018,10.1111/JOFI.12602
Do ETFs Increase Volatility?: Do ETFs Increase Volatility?,2018,10.1111/JOFI.12727
Arrested Development: Theory and Evidence of Supply-Side Speculation in the Housing Market,2017,10.1111/JOFI.12719
Estimating Private Equity Returns from Limited Partner Cash Flows: Private Equity Returns,2018,10.1111/JOFI.12688
Presidential Address: Pension Policy and the Financial System,2018,10.1111/JOFI.12710
Can Innovation Help U.S. Manufacturing Firms Escape Import Competition from China?: Can U.S. Manufacturing Firms Escape Import Competition from China,2018,10.1111/JOFI.12691
Interpreting Factor Models,2017,10.1111/JOFI.12612
What Makes a Good Trader? On the Role of Intuition and Reflection on Trader Performance,2017,10.1111/JOFI.12619
Bank Capital and Lending Relationships: Bank Capital and Lending Relationships,2018,10.1111/JOFI.12604
A Model of Monetary Policy and Risk Premia,2018,10.1111/JOFI.12539
Higher-order effects in asset-pricing models with long-run risks,2018,10.1111/JOFI.12615
The Politics of Foreclosures: The Politics of Foreclosures,2018,10.1111/JOFI.12725
Creditor Control Rights and Board Independence: Creditor Control Rights and Board Independence,2018,10.1111/jofi.12692
The Geography of Financial Misconduct: The Geography of Financial Misconduct,2018,10.1111/JOFI.12704
Comparing Asset Pricing Models,2018,10.1111/JOFI.12607
Unshrouding: Evidence from Bank Overdrafts in Turkey,2018,10.1111/JOFI.12593
Networks in Production: Asset Pricing Implications: Networks in Production: Asset Pricing Implications,2018,10.1111/JOFI.12684
Anticompetitive Effects of Common Ownership: Anticompetitive Effects of Common Ownership,2018,10.1111/JOFI.12698
"Government Credit, a Double-Edged Sword: Evidence from the China Development Bank: Government Credit, a Double-Edged Sword:",2018,10.1111/JOFI.12585
Reverse Mortgage Loans: A Quantitative Analysis: Reverse Mortgage Loans,2017,10.1111/JOFI.12489
Exchange Rates and Monetary Policy Uncertainty,2016,10.1111/JOFI.12499
Before an Analyst Becomes an Analyst: Does Industry Experience Matter?: Before an Analyst Becomes an Analyst,2017,10.1111/JOFI.12466
Buyout Activity: The Impact of Aggregate Discount Rates,2013,10.1111/JOFI.12464
Formative Experiences and Portfolio Choice: Evidence from the Finnish Great Depression,2017,10.1111/JOFI.12469
Housing Collateral and Entrepreneurship,2017,10.1111/jofi.12468
"Local Risk, Local Factors, and Asset Prices",2017,10.1111/JOFI.12465
The Macroeconomics of Shadow Banking,2017,10.1111/JOFI.12540
Are CDS Auctions Biased and Inefficient?: Are CDS Auctions Biased and Inefficient?,2017,10.1111/JOFI.12541
Firm Investment and Stakeholder Choices: A Top-Down Theory of Capital Budgeting: Firm Investment and Stakeholder Choices,2017,10.1111/JOFI.12526
Selling Failed Banks: Selling Failed Banks,2017,10.1111/jofi.12512
Municipal Bond Liquidity and Default Risk: Municipal Bond Liquidity and Default Risk,2017,10.1111/JOFI.12511
"Financial Transaction Taxes, Market Composition, and Liquidity: Financial Transaction Taxes, Market Composition, and Liquidity",2017,10.1111/JOFI.12510
"Social Capital, Trust, and Firm Performance: The Value of Corporate Social Responsibility during the Financial Crisis: Social Capital, Trust, and Firm Performance",2017,10.1111/JOFI.12505
Precautionary Savings with Risky Assets: When Cash Is Not Cash: Precautionary Savings with Risky Assets,2017,10.1111/JOFI.12490
Linear-Rational Term Structure Models: Linear-Rational Term Structure Models,2017,10.1111/JOFI.12488
The Downside of Asset Screening for Market Liquidity,2017,10.1111/JOFI.12519
"Consumer Default, Credit Reporting and Borrowing Constraints",2016,10.1111/JOFI.12522
Consumer Ruthlessness and Mortgage Default during the 2007 to 2009 Housing Bust: Consumer Ruthlessness and Mortgage Default,2017,10.1111/JOFI.12523
The Front Men of Wall Street: The Role of CDO Collateral Managers in the CDO Boom and Bust: The Front Men of Wall Street,2017,10.1111/JOFI.12520
Term Structure of Consumption Risk Premia in the Cross Section of Currency Returns: Term Structure of Consumption Risk Premia,2017,10.1111/JOFI.12501
The Real Effects of Credit Ratings: The Sovereign Ceiling Channel,2017,10.1111/JOFI.12434
Commodity Trade and the Carry Trade: A Tale of Two Countries,2013,10.1111/JOFI.12546
Retail Financial Advice: Does One Size Fit All?: Retail Financial Advice: Does One Size Fit All,2017,10.1111/JOFI.12514
Liquidity in a Market for Unique Assets: Specified Pool and To-Be-Announced Trading in the Mortgage-Backed Securities Market: Liquidity in a Market for Unique Assets,2017,10.1111/JOFI.12496
Correlated Default and Financial Intermediation,2016,10.1111/JOFI.12493
Forced Asset Sales and the Concentration of Outstanding Debt: Evidence from the Mortgage Market: Forced Asset Sales and the Concentration of Outstanding Debt,2017,10.1111/JOFI.12494
Asset Market Participation and Portfolio Choice Over the Life-Cycle,2012,10.1111/JOFI.12484
Politically Connected Private Equity and Employment: Politically Connected Private Equity and Employment,2017,10.1111/JOFI.12483
"Does the Scope of the Sell-Side Analyst Industry Matter? An Examination of Bias, Accuracy, and Information Content of Analyst Reports: Does the Scope of the Sell-Side Analyst Industry Matter?",2017,10.1111/JOFI.12485
The Effect of Housing on Portfolio Choice,2010,10.1111/JOFI.12500
"Firm Age, Investment Opportunities, and Job Creation",2014,10.1111/JOFI.12495
Short-Term Market Risks Implied by Weekly Options,2017,10.1111/JOFI.12486
A Labor Capital Asset Pricing Model: A Labor Capital Asset Pricing Model,2017,10.1111/jofi.12504
Finance and Growth at the Firm Level: Evidence from SBA Loans: Finance and Growth at the Firm Level,2017,10.1111/JOFI.12492
What Drives the Cross-Section of Credit Spreads?: A Variance Decomposition Approach,2017,10.1111/JOFI.12524
Bank Leverage and Monetary Policy's Risk-Taking Channel: Evidence from the United States,2016,10.1111/JOFI.12467
Attracting Early-Stage Investors: Evidence from a Randomized Field Experiment: Attracting Early-Stage Investors,2017,10.1111/JOFI.12470
Capital Account Liberalization and Aggregate Productivity: The Role of Firm Capital Allocation: Capital Account Liberalization and Aggregate Productivity,2017,10.1111/JOFI.12497
The Flash Crash: High-Frequency Trading in an Electronic Market: The Flash Crash,2017,10.1111/jofi.12498
What Doesn't Kill You Will Only Make You More Risk-Loving: Early-Life Disasters and CEO Behavior,2015,10.1111/JOFI.12432
Benchmarks in Search Markets,2014,10.1111/jofi.12525
Asset Pricing without Garbage,2014,10.1111/JOFI.12438
Do Funds Make More When They Trade More?: Do Funds Make More When They Trade More?,2017,10.1111/JOFI.12509
On the Foundations of Corporate Social Responsibility,2017,10.1111/JOFI.12487
Non-Fundamental Speculation Revisited,2017,10.1111/JOFI.12548
How Do Quasi-Random Option Grants Affect CEO Risk-Taking?: How Do Quasi-Random Option Grants Affect CEO Risk-Taking?,2017,10.1111/JOFI.12545
Trader Leverage and Liquidity: Trader Leverage and Liquidity,2017,10.1111/JOFI.12507
Mutual Fund Flows and Cross-Fund Learning within Families: Mutual Fund Flows and Cross-Fund Learning within Families,2016,10.1111/JOFI.12263
Information in the Term Structure of Yield Curve Volatility: Information in the Term Structure of Yield Curve Volatility,2016,10.1111/JOFI.12388
Worrying about the Stock Market: Evidence from Hospital Admissions: Worrying about the Stock Market,2016,10.1111/JOFI.12386
The Optimal Size of Hedge Funds: Conflict between Investors and Fund Managers,2016,10.1111/JOFI.12413
The Boats That Did Not Sail: Asset Price Volatility in a Natural Experiment,2014,10.1111/JOFI.12312
Short Selling and Earnings Management: A Controlled Experiment,2016,10.1111/JOFI.12369
Information Flows in Foreign Exchange Markets: Dissecting Customer Currency Trades: Information Flows in Foreign Exchange Markets,2016,10.1111/JOFI.12378
Picking Winners? Investment Consultants’ Recommendations of Fund Managers: Investment Consultants’ Recommendations of Fund Managers,2016,10.1111/JOFI.12289
The Price of Political Uncertainty: Theory and Evidence from the Option Market,2014,10.1111/jofi.12406
Order Flow and Expected Option Returns: Order Flow and Expected Option Returns,2016,10.1111/JOFI.12380
Disappearing Call Delay and Dividend-Protected Convertible Bonds,2016,10.1111/JOFI.12363
Learning about Consumption Dynamics: Learning about Consumption Dynamics,2016,10.1111/JOFI.12246
Valuation Risk and Asset Pricing: Valuation Risk and Asset Pricing,2016,10.1111/JOFI.12437
A Model of Financialization of Commodities: A Model of Financialization of Commodities,2016,10.1111/jofi.12408
Do Creditor Rights Increase Employment Risk? Evidence from Loan Covenants: Do Creditor Rights Increase Employment Risk?,2016,10.1111/JOFI.12435
Local Currency Sovereign Risk: Local Currency Sovereign Risk,2016,10.1111/JOFI.12389
Idiosyncratic Cash Flows and Systematic Risk: Idiosyncratic Cash Flows and Systematic Risk,2016,10.1111/JOFI.12280
It Pays to Set the Menu: Mutual Fund Investment Options in 401(k) Plans: It Pays to Set the Menu,2016,10.1111/JOFI.12411
Health and Mortality Delta: Assessing the Welfare Cost of Household Insurance Choice: Health and Mortality Delta,2016,10.1111/JOFI.12273
Advertising Expensive Mortgages,2016,10.1111/JOFI.12423
"Corporate Acquisitions, Diversification, and the Firm's Life Cycle: Corporate Acquisitions, Diversification, and the Firm's Life Cycle",2016,10.1111/JOFI.12362
The Labor Market for Directors and Externalities in Corporate Governance,2016,10.1111/JOFI.12287
"Collateralization, Bank Loan Rates and Monitoring",2016,10.1111/JOFI.12214
Do Private Firms Invest Differently than Public Firms? Taking Cues from the Natural Gas Industry,2016,10.1111/JOFI.12417
Financing Constraints and Workplace Safety,2016,10.1111/JOFI.12430
Behind the scenes: The corporate governance preferences of institutional investors,2009,10.1111/JOFI.12393
Pro-Cyclical Capital Regulation and Lending,2014,10.1111/JOFI.12368
Does It Pay to Bet Against Beta? On the Conditional Performance of the Beta Anomaly: Does It Pay to Bet against Beta?,2016,10.1111/JOFI.12383
Does Academic Research Destroy Stock Return Predictability,2016,10.1111/JOFI.12365
"Conglomerate investment, skewness, and the CEO long shot bias",2016,10.1111/jofi.12379
Corporate Scandals and Household Stock Market Participation: Corporate Scandals and Household Stock Market Participation,2016,10.1111/JOFI.12399
Risk‐Adjusting the Returns to Venture Capital,2016,10.1111/JOFI.12390
Presidential Address: Debt and Money: Financial Constraints and Sovereign Finance,2016,10.1111/JOFI.12418
Exodus from Sovereign Risk: Global Asset and Information Networks in the Pricing of Corporate Credit Risk: Exodus from Sovereign Risk,2016,10.1111/JOFI.12412
Return Seasonalities: Return Seasonalities,2016,10.1111/JOFI.12398
The Determinants of Long-Term Corporate Debt Issuances: Long-Term Corporate Debt Issuances,2016,10.1111/JOFI.12264
“Lucas” in the Laboratory,2013,10.1111/JOFI.12392
The Total Cost of Corporate Borrowing in the Loan Market: Don't Ignore the Fees: The Total Cost of Corporate Borrowing in the Loan Market,2016,10.1111/JOFI.12281
"Infrequent Rebalancing, Return Autocorrelation, and Seasonality: Infrequent Rebalancing, Return Autocorrelation, and Seasonality",2016,10.1111/JOFI.12436
Compensating Financial Experts,2016,10.1111/JOFI.12372
Firing Costs and Capital Structure Decisions: Firing Costs and Capital Structure Decisions,2016,10.1111/JOFI.12403
News Trading and Speed: News Trading and Speed,2016,10.1111/JOFI.12302
Boarding a Sinking Ship? An Investigation of Job Applications to Distressed Firms,2012,10.1111/JOFI.12367
"Risk-Sharing or Risk-Taking? Counterparty Risk, Incentives, and Margins: Risk-Sharing or Risk-Taking?",2016,10.1111/JOFI.12396
Information Acquisition in Rumor-Based Bank Runs: Information Acquisition in Rumor-Based Bank Runs,2016,10.1111/JOFI.12202
Who Borrows from the Lender of Last Resort,2012,10.1111/JOFI.12421
A Tale of Two Runs: Depositor Responses to Bank Solvency Risk: A Tale of Two Runs,2016,10.1111/JOFI.12424
Cream-Skimming in Financial Markets: Cream-Skimming in Financial Markets,2016,10.1111/JOFI.12385
Good-Specific Habit Formation and the Cross-Section of Expected Returns: Good-Specific Habits and the Cross-Section of Returns,2016,10.1111/JOFI.12397
Misspecified Recovery: Misspecified Recovery,2016,10.1111/JOFI.12404
Transparency in the Financial System: Rollover Risk and Crises: Transparency in the Financial System,2015,10.1111/JOFI.12270
Internal Capital Markets in Business Groups: Evidence from the Asian Financial Crisis: Internal Capital Markets in Business Groups,2015,10.1111/JOFI.12309
Taxes and Corporate Policies: Evidence from a Quasi Natural Experiment: Taxes and Corporate Policies,2015,10.1111/JOFI.12101
Defined Contribution Pension Plans: Sticky or Discerning Money?,2013,10.1111/JOFI.12232
The WACC Fallacy: The Real Effects of Using a Unique Discount Rate: The WACC Fallacy,2015,10.1111/JOFI.12250
Is a VC Partnership Greater Than the Sum of Its Partners?: Is a VC Partnership Greater Than the Sum of Its Partners?,2015,10.1111/JOFI.12249
Arbitrage Asymmetry and the Idiosyncratic Volatility Puzzle,2015,10.1111/JOFI.12286
Urban Vibrancy and Corporate Growth,2014,10.1111/JOFI.12215
Dividend Dynamics and the Term Structure of Dividend Strips,2015,10.1111/JOFI.12242
The Cost of Capital for Alternative Investments: The Cost of Capital for Alternative Investments,2015,10.1111/JOFI.12269
Subprime Mortgage Defaults and Credit Default Swaps: Subprime Mortgage Defaults and Credit Default Swaps,2015,10.1111/JOFI.12221
The Value of Control and the Costs of Illiquidity: The Value of Control and the Costs of Illiquidity,2015,10.1111/JOFI.12207
The Wall Street Walk when Blockholders Compete for Flows: The Wall Street Walk,2015,10.1111/JOFI.12308
Government Intervention and Information Aggregation by Prices: Government Intervention and Information Aggregation by Prices,2015,10.1111/JOFI.12303
Borrower Misreporting and Loan Performance,2013,10.1111/JOFI.12156
The Effect of Succession Taxes on Family Firm Investment: Evidence from a Natural Experiment: Effect of Succession Taxes on Family Firm Investment,2015,10.1111/JOFI.12224
Investment Decisions of Nonprofit Firms: Evidence from Hospitals,2013,10.1111/JOFI.12234
Corporate Taxes and Securitization,2015,10.1111/JOFI.12157
Hidden Liquidity: Some New Light on Dark Trading: Hidden Liquidity: Some New Light on Dark Trading,2015,10.1111/JOFI.12301
The Impact of Incentives and Communication Costs on Information Production and Use: Evidence from Bank Lending: Impact of Incentives and Communication Costs on Information,2015,10.1111/JOFI.12251
"Mandatory Portfolio Disclosure, Stock Liquidity, and Mutual Fund Performance: Portfolio Disclosure, Liquidity, and Fund Performance",2015,10.1111/JOFI.12245
Risk Overhang and Loan Portfolio Decisions: Small Business Loan Supply before and during the Financial Crisis,2015,10.1111/JOFI.12356
Do Prices Reveal the Presence of Informed Trading?,2012,10.1111/JOFI.12260
How Does Household Portfolio Diversification Vary with Financial Literacy and Financial Advice?: Financial Literacy and Household Portfolio Diversification,2015,10.1111/JOFI.12231
Do Acquisitions Relieve Target Firms’ Financial Constraints?: Do Acquisitions Relieve Target Firms’ Financial Constraints?,2015,10.1111/JOFI.12155
Informational Frictions and Commodity Markets,2013,10.1111/JOFI.12261
"Market Making Contracts, Firm Value, and the IPO Decision: Market Making Contracts, Firm Value, and the IPO Decision",2015,10.1111/JOFI.12285
Asymmetric Learning from Financial Information: Asymmetric Learning from Financial Information,2015,10.1111/JOFI.12223
Aggregate Jump and Volatility Risk in the Cross-Section of Stock Returns,2015,10.1111/JOFI.12220
"Innovation, Growth, and Asset Prices: Innovation, Growth, and Asset Prices",2015,10.1111/JOFI.12241
CEO Connectedness and Corporate Fraud: CEO Connectedness and Corporate Fraud,2015,10.1111/JOFI.12243
Reaching for Yield in the Bond Market: Reaching for Yield in the Bond Market,2015,10.1111/JOFI.12199
A Comparative-Advantage Approach to Government Debt Maturity: Government Debt Maturity,2015,10.1111/JOFI.12253
Regulatory Arbitrage and Cross-Border Bank Acquisitions: Regulatory Arbitrage and Cross-Border Bank Acquisitions,2015,10.1111/JOFI.12262
Information Diversity and Complementarities in Trading and Information Acquisition: Complementarities in Trading and Information Acquisition,2015,10.1111/JOFI.12226
The People in Your Neighborhood: Social Interactions and Mutual Fund Portfolios: Social Interactions and Mutual Fund Portfolios,2015,10.1111/JOFI.12208
Subsidizing Liquidity: The Impact of Make/Take Fees on Market Quality: Subsidizing Liquidity,2015,10.1111/JOFI.12230
Yesterday's Heroes: Compensation and Risk at Financial Firms,2014,10.1111/JOFI.12225
Rewarding Trading Skills without Inducing Gambling: Rewarding Trading Skills without Inducing Gambling,2015,10.1111/JOFI.12257
On the Design of Contingent Capital with a Market Trigger: With a Market Trigger,2015,10.1111/JOFI.12134
Asset Quality Misrepresentation by Financial Intermediaries: Evidence from the RMBS Market: Asset Quality Misrepresentation by Financial Intermediaries,2015,10.1111/JOFI.12271
Capital and Labor Reallocation within Firms,2014,10.1111/jofi.12254
Inflation Risk in Corporate Bonds: Inflation Risk in Corporate Bonds,2015,10.1111/JOFI.12195
A Crisis of Banks as Liquidity Providers: A Crisis of Banks as Liquidity Providers,2015,10.1111/JOFI.12182
Anchoring on Credit Spreads: Anchoring on Credit Spreads,2015,10.1111/JOFI.12248
Click or Call? Auction versus Search in the Over-the-Counter Market: Click or Call? Auction versus Search in the Over-the-Counter Market,2015,10.1111/JOFI.12164
The Recovery Theorem,2011,10.1111/jofi.12092
Does Stock Liquidity Enhance or Impede Firm Innovation?: Does Stock Liquidity Enhance or Impede Firm Innovation?,2014,10.1111/JOFI.12187
Broad-Based Employee Stock Ownership: Motives and Outcomes: Broad-Based Employee Stock Ownership,2014,10.1111/JOFI.12150
Minutes of the 2014 Annual Membership Meeting,2014,10.1111/JOFI.12178
The Executive Turnover Risk Premium,2008,10.1111/JOFI.12166
Legal Investor Protection and Takeovers: Legal Investor Protection and Takeovers,2014,10.1111/JOFI.12142
When Uncertainty Blows in the Orchard: Comovement and Equilibrium Volatility Risk Premia: When Uncertainty Blows in the Orchard,2014,10.1111/JOFI.12095
Merger Negotiations with Stock Market Feedback: Merger Negotiations with Stock Market Feedback,2014,10.1111/JOFI.12151
The Real Product Market Impact of Mergers: The Real Product Market Impact of Mergers,2014,10.1111/JOFI.12200
Why Do Firms Evade Taxes? The Role of Information Sharing and Financial Sector Outreach,2010,10.1111/JOFI.12123
Have Rating Agencies Become More Conservative? Implications for Capital Structure and Debt Pricing: Have Rating Agencies Become More Conservative,2014,10.1111/JOFI.12153
A Theory of Debt Maturity: The Long and Short of Debt Overhang: Short-Term Debt Overhang,2014,10.1111/JOFI.12118
Skin in the Game and Moral Hazard: Skin in the Game and Moral Hazard,2014,10.1111/JOFI.12161
Incentives and endogenous risk taking: : a structural view on hedge fund alphas,2014,10.1111/JOFI.12167
"The Cross-Section of Managerial Ability, Incentives, and Risk Preferences: Managerial Ability, Incentives, and Risk Preferences",2014,10.1111/JOFI.12140
Strategic Asset Allocation in Money Management: Strategic Asset Allocation in Money Management,2014,10.1111/JOFI.12106
A Mean-Variance Benchmark for Intertemporal Portfolio Theory,2013,10.1111/JOFI.12099
Financial Protectionism? First Evidence,2014,10.1111/JOFI.12184
The Cross-Section of Credit Risk Premia and Equity Returns: The Cross-Section of Credit Risk Premia and Equity Returns,2014,10.1111/JOFI.12143
Stock Options as Lotteries,2014,10.1111/JOFI.12152
Asset Pricing with Dynamic Margin Constraints: Asset Pricing with Dynamic Margin Constraints,2014,10.1111/JOFI.12100
"The Business Cycle, Investor Sentiment, and Costly External Finance: The Business Cycle, Investor Sentiment, and Costly External Finance",2014,10.1111/JOFI.12047
The Real Impact of Improved Access to Finance: Evidence from Mexico,2012,10.1111/JOFI.12091
"Biased Beliefs, Asset Prices, and Investment: A Structural Approach: Biased Beliefs, Asset Prices, and Investment",2014,10.1111/JOFI.12089
Do Peer Firms Affect Corporate Financial Policy,2014,10.1111/JOFI.12094
Alpha and Performance Measurement: The Effects of Investor Disagreement and Heterogeneity: Alpha and Performance Measurement,2014,10.1111/JOFI.12165
Mutual Fund Performance and the Incentive to Generate Alpha: Mutual Fund Performance and the Incentive to Generate Alpha,2014,10.1111/JOFI.12048
Corporate Innovations and Mergers and Acquisitions: Corporate Innovations and Mergers and Acquisitions,2014,10.1111/JOFI.12059
Twin Picks: Disentangling the Determinants of Risk-Taking in Household Portfolios: Determinants of Risk-Taking in Household Portfolios,2014,10.1111/JOFI.12125
Financial Intermediaries and the Cross-Section of Asset Returns: Financial Intermediaries and the Cross-Section of Asset Returns,2014,10.1111/JOFI.12189
"Growth Opportunities, Technology Shocks, and Asset Prices",2014,10.1111/JOFI.12136
WHO WRITES THE NEWS? CORPORATE PRESS RELEASES DURING MERGER NEGOTIATIONS,2010,10.1111/jofi.12109
"Liquidity Measurement Problems in Fast, Competitive Markets: Expensive and Cheap Solutions: Liquidity Measurement Problems in Fast, Competitive Markets",2014,10.1111/JOFI.12127
Shaping Liquidity: On the Causal Effects of Voluntary Disclosure: Shaping Liquidity,2014,10.1111/JOFI.12180
Measuring Readability in Financial Disclosures: Measuring Readability in Financial Disclosures,2014,10.1111/JOFI.12162
The Joint Cross Section of Stocks and Options: The Joint Cross Section of Stocks and Options,2014,10.1111/JOFI.12181
The Media and the Diffusion of Information in Financial Markets: Evidence from Newspaper Strikes,2014,10.1111/JOFI.12179
What's Not There: Odd Lots and Market Data,2014,10.1111/JOFI.12185
Sizing Up Repo,2012,10.1111/JOFI.12168
Labor Mobility: Implications for Asset Pricing,2014,10.1111/JOFI.12141
Sources of Entropy in Representative Agent Models,2011,10.1111/jofi.12090
Strategic and Financial Bidders in Takeover Auctions: Strategic and Financial Bidders in Takeover Auctions,2014,10.1111/JOFI.12194
The TIPS-treasury bond puzzle,2014,10.1111/JOFI.12032
The Real Effects of Government-Owned Banks: Evidence from an Emerging Market: The Real Effects of Government-Owned Banks,2014,10.1111/JOFI.12130
The Importance of Industry Links in Merger Waves: The Importance of Industry Links in Merger Waves,2014,10.1111/JOFI.12122
Repo Runs: Evidence from the Tri-Party Repo Market: Repo Runs: Evidence from the Tri-Party Repo Market,2014,10.1111/JOFI.12205
An Anatomy of Commodity Futures Risk Premia,2014,10.1111/JOFI.12096
Connected Stocks: Connected Stocks,2014,10.1111/JOFI.12149
Reverse Survivorship Bias,2011,10.1111/JOFI.12030
"Uncertainty, Time-Varying Fear, and Asset Prices: Uncertainty, Time-Varying Fear, and Asset Prices",2013,10.1111/JOFI.12068
Sentiment during Recessions: Sentiment during Recessions,2013,10.1111/JOFI.12027
The Cost of Short-Selling Liquid Securities,2011,10.1111/JOFI.12009
The Maturity Rat Race,2010,10.1111/JOFI.12005
Monitoring Managers: Does it Matter?,2013,10.1111/JOFI.12004
Risk Management and Firm Value: Evidence from Weather Derivatives: Risk Management and Firm Value,2013,10.1111/JOFI.12061
Trading Complex Assets: Trading Complex Assets,2013,10.1111/JOFI.12029
International Asset Pricing with Recursive Preferences: International Asset Pricing with Recursive Preferences,2013,10.1111/JOFI.12088
The Effects of Stock Lending on Security Prices: An Experiment: Effects of Stock Lending on Security Prices,2013,10.1111/JOFI.12051
International Stock Return Predictability: What Is the Role of the United States?: International Stock Return Predictability,2013,10.1111/JOFI.12041
"Industry-Specific Human Capital, Idiosyncratic Risk and the Cross-Section of Expected Stock Returns",2011,10.1111/J.1540-6261.2012.01794.X
Optimal CEO Compensation with Search: Theory and Empirical Evidence: Optimal CEO Compensation with Search,2013,10.1111/JOFI.12069
Access to Collateral and Corporate Debt Structure: Evidence from a Natural Experiment: Access to Collateral and Corporate Debt Structure,2013,10.1111/JOFI.12020
Noisy Prices and Inference Regarding Returns,2011,10.1111/JOFI.12010
"Taxes, Theft, and Firm Performance: Taxes, Theft, and Firm Performance",2013,10.1111/JOFI.12026
Opening the Black Box: Internal Capital Markets and Managerial Power: Opening the Black Box,2013,10.1111/JOFI.12046
"Outsourcing Mutual Fund Management: Firm Boundaries, Incentives and Performance",2013,10.1111/JOFI.12006
Capital Budgeting vs. Market Timing: An Evaluation Using Demographics,2009,10.1111/J.1540-6261.2012.01799.X
Equilibrium Subprime Lending: Equilibrium Subprime Lending,2013,10.1111/JOFI.12022
Decentralized Investment Management: Evidence from the Pension Fund Industry,2010,10.1111/JOFI.12024
Conflicting Family Values in Mutual Fund Families,2012,10.1111/J.1540-6261.2012.01797.X
Short-Selling Bans Around the World: Evidence from the 2007-09 Crisis,2009,10.1111/J.1540-6261.2012.01802.X
Aggregate Risk and the Choice between Cash and Lines of Credit,2010,10.1111/JOFI.12056
Financial Markets and Investment Externalities,2013,10.1111/JOFI.12072
Analyst Forecast Consistency,2012,10.1111/J.1540-6261.2012.01800.X
Corporate Diversification and the Cost of Capital: Corporate Diversification and the Cost of Capital,2013,10.1111/JOFI.12067
How Effective Were the Federal Reserve Emergency Liquidity Facilities? Evidence from the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility,2012,10.1111/JOFI.12011
Debt Specialization: Debt Specialization,2013,10.1111/JOFI.12052
"Liquidity in the Foreign Exchange Market: Measurement, Commonality, and Risk Premiums: Liquidity in the Foreign Exchange Market",2013,10.1111/JOFI.12053
Uncovering Hedge Fund Skill from the Portfolio Holdings They Hide,2013,10.1111/JOFI.12012
"Law, Stock Markets, and Innovation",2012,10.1111/jofi.12040
"Financial Regulation, Financial Globalization and the Synchronization of Economic Activity",2009,10.1111/JOFI.12025
Private and Public Merger Waves: Private and Public Merger Waves,2013,10.1111/JOFI.12055
"Dynamic Competition, Valuation and Merger Activity",2011,10.1111/J.1540-6261.2012.01796.X
Pricing Model Performance and the Two-Pass Cross-Sectional Regression Methodology: Pricing Model Performance and the Two-Pass CSR Methodology,2013,10.1111/JOFI.12035
How Wise Are Crowds? Insights from Retail Orders and Stock Returns: Retail Orders and Stock Returns,2013,10.1111/JOFI.12028
Noise as Information for Illiquidity: Noise as Information for Illiquidity,2013,10.1111/JOFI.12083
